min;max;avg
-209272,05984405018;-135790,01406615175;-164977,4868957255
-192194,1969838755;-122207,28967504285;-156196,32411653645
-171554,84579114226;-117094,89836001623;-145259,88043988813
-162302,91218478428;-116688,50457661165;-137498,19347716717
-173367,69107738178;-110744,11324066634;-131252,9639239051
-163114,69419698682;-111350,61040752151;-125425,19411712384
-150672,88447748777;-101669,8508123976;-120942,39494824299
-143996,9702637835;-103318,8497646622;-119192,83144937688
-147136,19787795885;-100953,13603237925;-116016,25746138906
-132523,6902281565;-100953,13603237925;-112898,63812987256
