min;max;avg
-237251,20074144454;-135224,9574291354;-165340,70945450218
-206058,50958078145;-134699,24691571546;-152696,09119586356
-194007,7043762588;-129159,20284744157;-148535,83854491057
-181296,48358181864;-119936,71356139937;-143387,03540551272
-170761,0429635906;-113972,57447420622;-139011,9764786173
-165749,37081342674;-116961,15744786002;-134648,99801345798
-155214,00751278072;-115245,34646889946;-131332,2776208045
-174954,86152913957;-113039,26174399699;-126885,4336558937
-154980,1005640715;-107123,75393997319;-121584,58094905417
-142916,13213088366;-103822,57365912112;-117972,95331408149
