min;max;avg
-214322,5167373179;-136428,36210948572;-158456,3190838823
-190876,71968771203;-122829,54671108825;-153713,72801654096
-178975,6120202381;-118250,30873378192;-147941,35620761276
-197510,13651524644;-120493,41763958812;-142958,62021373867
-177059,1104312537;-110306,30274743392;-135722,18563714414
-163885,26498883837;-108072,18523482687;-129824,00877719228
-159467,2111344909;-108290,16928946757;-125673,4049937706
-146695,04438997788;-104971,0383202811;-121828,72957082011
-137037,86492434022;-98177,0979743031;-116764,78739270629
-136237,16623162274;-98177,0979743031;-114189,24279513853
