min;max;avg
-212927,37433377767;-136182,3303776069;-162752,55828050064
-204059,52172267903;-130934,88724574479;-154075,9405340602
-184376,35564206887;-128658,20318195494;-147111,35007886225
-216932,0038422577;-124334,0676886971;-143881,75762399944
-172382,94599472714;-122778,40794447178;-139168,9605567407
-169244,4179711365;-115585,62289368527;-135312,45916207027
-150222,15977196375;-112202,70946872601;-130194,54111613857
-152047,94880868378;-106559,06463815921;-126175,63296813298
-147432,05729117384;-106368,75192439088;-121423,80958075961
-134027,35898184538;-105157,08473478141;-117853,25473620305
