min;max;avg
-250939,420524564;-139040,55387704083;-162908,6571301333
-218035,1536789682;-131808,1554616672;-154817,18638770917
-186180,82033093882;-127053,18244654103;-149636,97400049682
-192148,0055084521;-124916,22401533014;-143172,3328974014
-160200,31158722847;-119801,72363972513;-139071,18288671508
-160202,37721632278;-116936,11610821693;-134226,52699455956
-168564,6885181477;-110195,68272235629;-130290,84620086299
-168328,3405312363;-109692,56961723583;-128958,18106092165
-165382,17852885468;-111407,82001000649;-126137,87996119415
-160143,92898023152;-103272,7411386635;-120603,28857712015
