min;max;avg
-210072,0334586627;-132072,26015671465;-164478,5248109231
-202499,21920687307;-126226,60511028627;-156280,5974678305
-191644,83750694996;-122799,50151740474;-145810,5602974051
-194441,5433831029;-106782,7572922498;-139219,46103311816
-173395,81325247063;-106782,7572922498;-133252,13610154187
-178591,22300776458;-107764,1265980578;-131612,90560776225
-154708,32176317144;-108921,96515708935;-126154,75757030988
-137463,04011599132;-108106,86285723938;-121946,77688385695
-149768,41789524752;-107049,68042974401;-119665,2371850151
-137426,84299731845;-106952,80992715107;-118409,3645648163
