min;max;avg
200829,1537244429;228734,393700799;215052,46551021308
197991,92390819022;229151,1657990363;218148,68501034
208052,23950378367;233317,9441326855;221190,7423177367
208938,31405063078;233317,9441326855;223961,28418307332
213804,39690378463;234696,4589559129;226169,14981599912
208234,3007270911;236649,78551962867;228062,502412392
217795,31186214153;237889,54155831682;230117,3625157416
218403,2461732295;240730,69168937835;231973,2627611475
215001,75660982952;240730,69168937835;234216,238052143
226559,8084010338;242170,47599672707;235823,65234983005
228434,3493976424;243679,69326294342;237268,56396682284
227337,63569654291;244224,07272473307;238528,8246850925
230193,63604063558;246133,37298398343;239778,05848352634
234100,1188673398;247365,30052614334;241049,36527568282
233552,6526018958;248053,6165059415;241942,38286739282
233673,3928946226;248308,3967602658;242703,93953661728
231682,5436235628;248463,09231736112;243637,13837239603
231117,82996063522;249924,82804828376;244657,8421733247
233739,8724309451;249907,911657649;245775,17556887702
237052,55051438947;251436,5657494132;246602,6466412737
236378,79501919652;251242,96755496785;247122,8789211994
238593,65523814404;252138,3215750072;247882,41673660005
240211,6068904373;252938,88276885438;248800,00319224515
238666,3846729563;253793,48354451303;249473,23694171122
236066,99859817087;255660,09858740354;249906,36089164237
235966,31158181315;256049,11862268127;250506,5905160446
236066,99859817087;255958,2110436748;251585,60183364552
239036,17646728666;256554,45507655063;252325,69098599782
247528,0814291607;257439,95469129755;253069,64777023016
246891,0867536908;258396,3144161743;253562,72102622988
246826,67879518657;258396,3144161743;254078,18113727964
248576,56096768013;258396,3144161743;254588,4230360606
246119,47119611822;258708,53369906291;255168,91281390557
246119,47119611822;258701,5504343239;255648,5882376127
249377,44474463692;259985,71064118991;256071,66060938052
249377,44474463692;260259,61680624782;256405,05692598733
248169,54906148117;260985,39738993833;256718,6721541094
246426,41097694234;260431,07926376167;256884,0209529235
248234,52862478112;262039,37287133475;257036,4072820388
247911,85009738535;261460,10187563894;257384,82547666886
249204,49028895414;261475,72228454062;257750,23570759367
248621,06779373725;261584,3568655536;258107,3317982858
247370,94462129645;262290,4115186153;258442,8874680487
249947,33764231164;262290,4115186153;258921,71520220322
247986,07356756454;262290,4115186153;259229,98725185212
249195,80387609013;262470,19785971876;259084,36760920417
248801,78174887178;262692,46642856917;259463,98988407897
251947,26704234316;262758,3695196779;260001,02834275112
250952,72172846488;263038,67081816116;260018,6048148806
249461,1210766795;263156,112010592;260198,01869366108
251913,69087086595;263156,112010592;259976,29630713045
251209,50208976842;264552,4984626774;259990,740519926
247922,827756792;263431,7042984063;260017,49564252445
246627,8429727506;264136,13672157517;260058,65853223478
249288,06044865283;263746,9438305344;260062,25743903185
249848,0414168164;263873,02087026526;260043,38795863214
249554,05628055558;263914,05568525445;260597,82812879636
