min;max;avg
51210,753015326045;127055,72257357178;99665,00902625309
68562,92590376857;139626,85982195096;106284,68009463395
79775,66839216545;149915,20660648422;122087,71484576364
119369,93216323468;149169,48535088613;134246,54316605424
130638,88990111285;149343,01619207725;140786,98457460327
129798,56590177547;151669,29242178728;142950,3970324073
139391,86422355034;151669,29242178728;147174,35283500134
139097,02294597143;151669,29242178728;148006,9963427285
149343,01619207725;151669,29242178728;149984,05741160197
145499,47538304393;152452,63297647145;149808,99733652602
146834,79753630012;153671,0754653327;150530,2331181579
147484,81603192995;156587,34368769886;152027,4119074211
143750,9960437161;156587,34368769886;153246,25712772843
142432,14130170265;159373,36787894234;153324,0849261864
145810,93178405083;159373,36787894234;155517,04750149703
153045,85318509012;158978,6458910816;156908,8099850519
150521,84713222276;161925,97660826967;157434,82077118306
150324,01314923068;161925,97660826967;157141,14718315093
141917,11341112285;161925,97660826967;154645,32779248612
154139,90398690663;161925,97660826967;158195,0750492875
151774,22534421014;161925,97660826967;159809,62877280792
152522,04102711115;163450,54825601963;160397,9327987278
152522,04102711115;164279,87649767555;161088,98182404524
154890,81373791068;165153,9082118124;162058,52588569938
156905,53615692398;165153,9082118124;163069,05655000434
156425,95404788075;165153,9082118124;163344,2648197332
156371,83880168048;165453,1091673766;163008,79750236307
159159,74878219003;165453,1091673766;164049,0317167595
161519,36441107787;166612,79404040048;165164,80318649887
158635,41081774706;166612,79404040048;164669,64803107263
163227,9185895509;169463,46081954316;165841,7063561718
161979,26054853277;167328,86253753336;166212,72463548038
161167,0539477392;167328,86253753336;166546,73319650703
159513,26245108046;167019,20810630574;165407,05049411376
154199,2178466046;167610,62163049192;163878,71935875283
157577,91550355896;169029,764199074;164047,40902709606
158951,29846726853;171061,2465198787;166476,43789100106
159923,60853366126;171061,2465198787;167793,94753035766
159739,2156642194;171061,2465198787;167503,87415379396
155024,11053421913;171061,2465198787;165321,82037815035
147372,30902572267;171902,01898366158;162867,64775347788
155024,11053421913;173096,15494246007;164792,4165541656
148359,4068389752;172397,98580758343;161857,14718441942
147780,75843454432;172397,98580758343;164736,4132031359
166316,28442728636;173052,5262277287;169908,49913142947
160671,0597387473;174011,84557290288;169527,521118517
167679,8107661141;174011,84557290288;171521,272925578
156190,15435185394;179067,50645196697;172140,40426336453
165096,21570343868;180288,99362428137;174320,11045542895
171409,41484342207;182172,72384898132;176959,9073560672
174075,27129022073;182725,97956857062;178296,81911429614
173882,39324248402;182725,97956857062;179621,06702515495
178658,27179441688;185799,4850344477;181362,74450355876
177563,7605003552;185799,4850344477;182215,77465087123
178517,4805286774;185799,4850344477;182788,18443168246
177085,54898233782;188533,37521935094;183746,54988650445
180806,85929121915;188612,88264077797;185748,3706416518
180026,54134667065;190178,416819682;186651,43742803804
181402,52644752152;190178,416819682;186454,82731448783
180988,87961240474;190178,416819682;186761,55475431992
183425,42215932073;190178,416819682;188137,67294901726
188219,50710164802;190178,416819682;188936,4309367551
182294,19224688562;190929,89851752378;189187,58467903608
183771,47576665197;190178,416819682;189858,06976703045
182176,45281504616;190402,12523685902;189720,26876704287
186099,96476458324;190402,12523685902;189529,52392682957
182004,2017748356;191755,3382077471;189786,16322601726
185207,1314147757;191755,3382077471;189535,77450326976
185207,1314147757;191755,3382077471;190182,73884595226
183231,9562066378;191755,3382077471;189182,44401737847
183231,9562066378;192078,96238320033;188893,05392965683
183231,9562066378;191938,85993150534;189417,40187903176
179640,72884390526;192630,26437179855;190137,41630974124
183594,3853372029;194547,19393143023;190513,10698757603
190005,88823767996;194547,19393143023;192144,3688284704
183810,32107128663;194547,19393143023;191995,35237360225
191158,3452834616;194547,19393143023;193054,03165716346
186541,75522822858;194547,19393143023;192955,84540690196
189066,57746651903;195526,6946224774;193775,78279894876
188651,6675178415;195526,6946224774;194126,63309567436
192951,60117066547;195526,6946224774;194617,19790668171
187803,04129034083;196817,30715234514;193332,42798229257
187474,12404450064;197108,85801864922;193578,012371349
190134,673677363;197108,85801864922;195724,58445856502
195491,23947821645;197108,85801864922;196633,67849362057
191683,62286499486;197108,85801864922;196764,70854439054
194942,26524031308;197856,89560122535;196893,73459770804
190007,8604737278;198509,98461156472;195992,57001651594
191664,55476503223;198509,98461156472;196493,00422986847
194354,14495536714;198686,04989970784;197351,97920968948
195026,49618194747;198783,50804360403;197935,30551131582
191580,36224710822;198973,6870157004;197657,6386974655
192652,35417917298;199107,209226704;197968,72831007588
197070,3774251578;198886,92515405267;198549,86102276802
193638,35046685673;198886,92515405267;198111,60534455685
193447,06868598438;198886,92515405267;197925,70028441568
187395,43250375157;198886,92515405267;197994,69876290188
195062,05739635637;198886,92515405267;198316,00552879472
189472,7533579332;198886,92515405267;197051,7115860853
192036,5086720119;200877,78700791643;196898,3481020896
188032,25101442265;200877,78700791643;197794,4977411801
192942,85158474807;200877,78700791643;198755,56535573627
198644,16003009645;200877,78700791643;200473,38448477245
192919,6740690607;200877,78700791643;199938,6643822168
196077,97320141387;200981,35880605082;200551,7983309625
195628,5142550764;200877,78700791643;200411,0760328703
196718,89476583956;200877,78700791643;200637,24580084998
200225,85510866577;200877,78700791643;200845,19041295382
197810,16576858654;200877,78700791643;200688,48774201612
192968,10841658537;200877,78700791643;199849,98382602292
189556,97868444122;200877,78700791643;198957,13409570616
189660,68997658094;200877,78700791643;199412,83464690737
190689,78791367338;200877,78700791643;198904,05981076424
190895,21361387812;201264,38123586733;199362,17815289978
195816,02484072238;201264,38123586733;199935,49496055147
198088,37336327834;202721,3003095384;200541,88161023025
194903,13643520125;203277,55904305913;200695,0371869072
196101,39999201457;203277,55904305913;200991,72168448352
193586,53068028158;203101,5789708811;200836,23482794786
199779,39568496772;203101,5789708811;202368,61344119316
198356,18754244555;203101,5789708811;202724,55658089
198339,9027750527;203101,5789708811;202402,66102397366
199038,30462812507;203365,016766407;202491,13944307007
196449,3689907354;203365,016766407;202567,734563106
198447,51429269597;203365,016766407;201933,51616965682
197673,5242200354;203365,016766407;200904,56224750396
197673,5242200354;203365,016766407;201676,50154916418
194686,91260478093;203365,016766407;201578,9742243573
196206,60302006596;203365,016766407;202179,85973525932
203365,016766407;203493,5953237703;203371,4456942752
197814,82958629768;203365,016766407;202746,51614447814
194691,22023567185;203365,016766407;202283,08175414076
194292,63950242999;203365,016766407;202681,06468082825
196526,8426054336;203365,016766407;201976,51957249947
195549,5343408665;203365,016766407;202412,70383198917
197544,40370069403;203365,016766407;202572,37812665786
199561,86452967633;203365,016766407;202774,1380716437
