min;max;avg
64495,40632485828;127386,36214431562;96677,22814411025
73099,01815929156;140357,35848579567;106910,73150029665
64456,29164707745;140356,43410867758;114978,60650044572
103526,38676238313;140356,43410867758;123087,74874939618
105260,2868902215;149351,71398521902;129372,14427515917
111296,22353183985;156750,03426066972;133625,19540968313
105191,61431131413;159315,54916464898;139591,80146193423
111514,06406905345;163333,1792064038;147443,56199613272
140724,31254489432;163333,1792064038;154060,44028907712
137282,1527711334;165484,28700594898;156507,1957160408
138739,07865338214;166135,73478533453;158352,13634266346
146331,84918979133;168683,9055147077;160828,6895288127
151590,61809161783;169398,03210985908;163171,1961631058
158298,43380637802;172227,06141821493;165468,8253594727
158551,51821474498;173678,1731503119;165976,35319931144
156382,43317806505;178261,22878334334;167451,02051023114
159211,29168715896;178261,22878334334;170037,02191953792
164067,90278417268;178905,9146349944;171864,29883984374
163513,060212938;180421,28076416627;173494,1547055355
163014,45896203452;181276,77660519019;175242,4522120681
161308,7836602291;182691,34743955737;176786,75406838796
161308,7836602291;182582,22739995865;177937,847558113
167170,62307516186;183061,69353650807;179044,37139617695
170102,26857165483;185670,4674095362;179892,44974794384
167685,0112389992;186336,05111813408;181539,6625629392
170959,88650198243;187550,09942553338;182410,72399828557
175674,63650176223;187550,09942553338;183239,62466979615
176365,81018285104;189064,21283241804;184498,13203567284
173336,0898525319;189064,21283241804;185388,44273621624
170335,09764363413;189911,97347953118;185754,9068268067
167170,80638690077;190031,57503868308;184652,54504123458
157901,2245935517;190469,90081739688;183796,09457742967
160533,3831605642;191164,14533042008;184964,064127562
168703,25833781954;191628,10018466017;187634,34670835774
181922,52507020428;192981,29132880265;188971,5236455927
183349,16509280913;194173,70998870942;189912,57166119502
184631,5249063871;194173,70998870942;190729,14703695578
183459,94073004893;194575,44278146216;191241,80457641877
178366,9308961811;196193,95959452656;191556,6448057768
178255,9805718948;197079,8750747462;192206,8049448077
187840,08681540197;197627,94956925855;193774,591286598
183573,61351987213;200227,167957065;194620,01488212522
184427,8361835291;200227,167957065;195510,97195772929
187546,0176885923;200227,167957065;196203,89074267726
189938,26739383518;200968,77575489017;197267,8016284936
189135,49939932534;200958,95125151478;198406,8476306346
191416,4289027876;200968,77575489017;198546,04972091838
184297,90052678713;201354,72340898088;198463,1354545813
182359,4173894901;201601,19402076944;198569,21546013205
180498,63261257025;201624,2015058563;199055,62805367357
179600,09786412914;201723,86759233518;198454,28971835424
182359,4173894901;201943,35317635303;199844,38034580435
182359,4173894901;202124,80202031115;199805,2571807317
177989,20738587156;202455,7632411597;200454,8410374617
196393,82253150095;202454,75189947145;200881,80870922367
190310,7952731394;203082,57159444934;200991,69839229356
190580,45150227554;203174,1896393997;200883,31122475
190580,45150227554;204002,97295177882;201231,04371594172
195414,66115950077;204198,3768617608;201706,66731773462
192744,26156925224;204604,86085909582;201722,1319197809
194215,01327623613;204604,86085909582;202275,02236020972
192127,55853123858;204708,97836286644;202414,2386120348
194738,3545263369;204708,97836286644;202927,17055544522
197546,296747664;204740,8239147256;203179,19358681567
186693,56479619056;204731,37098630937;202903,4536542177
194951,29288872535;205211,22349322418;203406,45629669505
195408,94300308422;205646,90684866882;203265,70055271566
186337,22936157684;205326,61257178418;202483,5024908981
186337,22936157684;206576,6074911427;202511,86041034936
192608,1737754129;207093,17612782837;203148,24817296208
195202,21641233278;207093,17612782837;203435,32115444005
194779,26805216126;207093,17612782837;204099,37493336378
195498,87692672288;207093,17612782837;204648,14237785136
198368,2456044377;207378,368997333;205560,50900418893
201156,96568453268;207378,368997333;206263,32523413707
202668,99024057132;207475,16309299765;206286,08302777473
197428,3081183954;207509,88476225646;206134,26563732722
188207,02460384456;207475,16309299765;206149,05217215713
201287,34072607366;207476,3612455856;206666,91807256336
198239,42445750284;207476,3612455856;206690,51077553534
197411,98243968363;207476,3612455856;206734,45102273056
199025,08198589284;207676,51569338684;206609,6093570418
190265,35452062055;207676,51569338684;205835,99379677343
197619,82081651874;207676,51569338684;206588,45772454236
200272,93778960727;207676,51569338684;206630,20225271193
198871,07302429463;207676,51569338684;206767,94536223786
198721,38135085683;207877,86827935485;206465,60146087996
200215,74198082308;207877,86827935485;206597,88084739682
196550,72238085442;208051,88571149134;206394,70795810132
193245,3490048425;208179,82424407656;206443,41899744462
198702,4939430651;208179,82424407656;206776,21349166136
198702,4939430651;208371,34193288337;206898,7752164189
200881,5886910643;208371,34193288337;207020,86048402806
194219,47857187002;208371,34193288337;206673,6982436179
196692,59782511913;208371,34193288337;206810,51939981236
197017,69905296198;208371,34193288337;206946,58986638265
197218,88063551913;208475,85566921212;206182,90258198857
190417,25633208896;208475,85566921212;205773,9523288544
198923,78644282604;208475,85566921212;206326,4538615165
192130,97213613972;208475,85566921212;206277,72746410416
192521,49729667662;208475,85566921212;205778,92714773156
195687,1500742568;208475,85566921212;205838,43732785442
196138,87411269755;208475,85566921212;206529,59027585667
198195,9886718844;208475,85566921212;206971,16363047794
199304,55168204376;208475,85566921212;207227,6392144556
200353,35017584072;208475,85566921212;207191,28356770714
196449,69726674125;208475,85566921212;207168,42899463567
200948,55666717247;208475,85566921212;207666,73275955196
200632,14948813192;208475,85566921212;207242,02800409813
195384,74835164956;208475,85566921212;207341,0567967952
191121,05000169284;208475,85566921212;207161,01397967528
200948,55666717247;208647,62167318352;207653,90071847837
198267,24653247418;208677,19326893537;207407,77480425575
198267,24653247418;208774,01719476786;207409,25064089498
200350,46240323834;208677,19326893537;207721,466306415
198294,51599946307;208677,19326893537;207025,27247421342
194695,07354807822;208677,19326893537;206655,53287502096
198135,9514435585;208677,19326893537;206788,9496086172
197429,23572507594;208677,19326893537;206445,29301106944
194702,88703486626;208677,19326893537;206034,13648883768
193949,633181868;208677,19326893537;205242,942728651
193564,99753487384;208677,19326893537;205134,744914936
191741,5019944485;208677,19326893537;207032,11672789068
194659,8330463009;208774,01719476786;207295,4605789545
194659,8330463009;208774,01719476786;207017,48050235413
192542,56264908245;208975,35480214283;207486,78529525912
193869,15378611698;208975,35480214283;207460,05503373288
198769,37692625285;208975,35480214283;207418,25089412782
196911,21355662018;209076,00457630632;206785,62105216866
198100,44035562692;209176,6923938052;206411,73375505395
195843,2216862886;209176,6923938052;206327,3427750029
186930,68193296908;209176,6923938052;206576,8748257192
194515,00937159004;209176,6923938052;207527,35792040225
200167,94648296747;209176,6923938052;207461,58425341296
200000,15751439167;209176,6923938052;207789,89968576073
195590,6637177922;209176,6923938052;207791,23337180092
199006,54905732017;209176,6923938052;207842,6257172365
198439,44865724113;209277,38020722268;208115,1174991674
198600,79768871653;209277,38020722268;207494,68271456208
200075,0609780135;209277,38020722268;207811,4624510666
188966,6316763805;209277,38020722268;207465,4334666234
196977,08520355914;209277,38020722268;207470,47723783238
196909,67546490984;209277,38020722268;206656,07864780523
197714,82940392353;209277,38020722268;207346,28351626784
199208,63651780083;209277,38020722268;208510,5184166429
201262,8043183553;209277,38020722268;208451,19904310207
201320,61975350964;209277,38020722268;208231,60475312182
198030,2599279327;209277,38020722268;207556,01940823384
196977,08520355914;209277,38020722268;207588,51442959096
197013,81363174386;209277,38020722268;207274,76467804107
195287,16442269462;209277,38020722268;207220,61718555956
189576,59672801313;209277,38020722268;206965,61787696232
189576,59672801313;209277,38020722268;207571,71803061786
189576,59672801313;209277,38020722268;207236,63093336762
199196,3051035054;209277,38020722268;207984,35362435348
194606,20082464587;209277,38020722268;207920,69072894537
194606,20082464587;209277,38020722268;207192,53733848516
194606,20082464587;209277,38020722268;207515,8947747444
196744,8059252873;209277,38020722268;207642,35952346426
197152,77766906598;209277,38020722268;206912,44188885053
195706,19222657662;209277,38020722268;206899,1092760977
198151,46657214337;209277,38020722268;206925,71508970787
192147,9411974189;209277,38020722268;207247,68638568473
194039,96646843696;209277,38020722268;206911,49165505156
201265,9960066491;209277,38020722268;207972,51373380245
199655,9864686721;209277,38020722268;207932,12978274602
199874,77702147723;209277,38020722268;207876,70730324223
198699,11641161074;209277,38020722268;207930,18984035897
197714,82940392353;209277,38020722268;207439,80179389322
196977,08520355914;209277,38020722268;207334,7606903688
198453,77771809557;209374,20413667627;207809,93417023664
201121,12136199378;209374,20413667627;207724,47458541405
193608,35105201643;209374,20413667627;208148,46943012514
193608,35105201643;209374,20413667627;207950,8898467779
199243,58816742458;209374,20413667627;208268,53666648548
199243,58816742458;209374,20413667627;207930,34205172016
200362,06349386924;209374,20413667627;207664,47123427113
198047,39359744475;209575,54172813363;207371,30831724813
198090,28021717176;209575,54172813363;207116,13309562122
198088,6960573872;209575,54172813363;207319,21434361942
197771,72077626656;209575,54172813363;207479,41499942017
197925,6926772701;209575,54172813363;208050,20370236514
198987,18924669284;209776,87930387788;208186,61080264056
200642,0841348993;209776,87930387788;208802,61172767467
197967,1859928469;209776,87930387788;208480,5876622702
194535,3757443306;209776,87930387788;208020,4927756785
187505,118971549;209776,87930387788;207373,5335984303
194535,3757443306;209776,87930387788;207729,1872118621
