min;max;avg
45207,47013681856;125881,71604662604;95599,15519213585
48816,09381601593;138379,27094386338;104385,05892141396
70539,33188839021;138780,95067027857;115268,01952465437
86475,42432539334;148843,43248828797;122952,51896436255
90169,9220490194;148843,40932087816;130229,43637659494
105980,74753056216;153742,77114300983;136323,9640361805
121369,95951942125;157794,86001480772;141524,18540220245
125471,81371418128;164652,4635351318;145349,63441184623
124265,22812169677;164652,4635351318;149123,21471235383
129597,2343482023;163547,9948354105;151649,14748717647
135603,38414077013;168119,41956729782;155047,1623214038
141227,1230866396;169732,46374163678;158712,7246477478
145279,12759376309;171635,12448975045;161829,04164547508
150298,54284726706;172371,84706332133;164100,81640008301
153954,1267307501;173926,9647489661;166606,17410927723
157222,8935513629;175345,07842876474;168020,22786362135
150423,99925905833;177487,64558610818;168637,29510703133
151326,25146288553;177838,85029451395;171659,86396750645
157590,6180770434;181690,87057502187;172791,82614570492
161252,89859489474;180720,9005660747;174106,98158642952
145049,08709314428;181511,7846480523;173822,14077429863
159045,58357466204;184966,24212487636;176560,95795684544
162499,20835349988;186493,16198003019;178790,30381254022
172871,42940057415;189439,61686997776;181403,56956728525
175943,05538136914;189014,7485494488;183687,911006188
171537,10267616966;189850,4727523039;184833,75022551342
176704,54123368236;192774,66327770345;186309,387285709
172330,01150082774;192396,56461153313;187148,4941417225
176387,25757729658;193161,19366411466;188502,99861417216
176004,80853308545;195511,61959894712;189478,48788610243
182564,9741297988;195511,61959894712;190703,91635262236
176664,9033396208;196060,46968393604;191749,69789855435
185983,35512776114;198668,13258569536;192843,00139811452
184659,56727859512;199876,38525105733;193740,06144708328
182933,67441904783;201466,90975055695;195185,97592983532
185015,32607996144;201466,90975055695;196689,9040042001
188939,17333962847;201466,90975055695;197427,22967414276
188608,90496714914;202151,5761638971;197921,62567133113
189799,83298621234;203711,63881242822;198678,60852597054
189763,46982538165;203711,63881242822;199421,4406660366
193001,61503068553;204089,95278299833;200925,50595903845
194705,06230114633;204089,95278299833;201743,767628567
192381,51815356128;204089,95278299833;201794,77245171953
193318,32098247885;204316,5635975627;201585,88829034264
192748,1208693452;204406,52881809464;202245,70152603526
195543,5982313286;204496,26583971357;203233,61667979165
199401,74123074487;205708,3431090306;203371,19605807977
194639,32232234595;206028,96286795376;203632,96483076803
196769,5497622366;206028,96286795376;203809,24137876008
194381,2479272608;206028,96286795376;203587,56337831874
190296,11956360226;206402,49639032624;203990,88051946153
190623,27831351216;207361,1908331496;204096,7323154828
191210,86526692973;207361,1908331496;204238,86861283108
193766,6907208764;207361,1908331496;204980,78353647538
193766,6907208764;207808,33087466212;203754,21875576023
191569,38234885156;207759,9553788709;201522,8138887867
182248,45109795185;207931,90297389275;202504,76859126135
191387,3744600059;208424,13693541376;204207,53636760075
186291,14123178244;208036,48748459676;205062,3632021568
184453,137290648;208036,48748459676;206336,163018125
193301,53543659433;208142,28757154895;206345,81308344513
198522,7677121866;208204,96038477108;206655,6959298091
198066,400159975;208204,96038477108;206560,76541197542
199277,64948998886;208439,18691893615;206481,9941601798
191080,46972286067;208439,18691893615;205679,4155519921
191080,46972286067;208794,046264446;205067,25886856831
190896,3977977491;208794,046264446;204117,1927525265
189720,06817564694;209064,88832048746;204360,76527110982
183379,30829611828;209321,71181905124;204382,81853285726
188727,11706386963;209321,71181905124;205143,2820043202
183996,9071190031;209564,33666406284;206286,56502041503
184393,03426376404;209564,33666406284;206509,3597814924
194112,72898357926;209564,33666406284;206772,26511598608
185113,78926810832;209568,6381458624;206064,98351175303
185113,78926810832;209935,2140081619;205697,4463113352
185113,78926810832;209935,2140081619;204462,9129372081
185082,13200828672;209770,0604935294;205363,365525019
185113,78926810832;209666,45784421335;205597,30320378803
179729,05692492577;209741,36132203182;205079,22763148855
193146,83047218138;209741,36132203182;203776,55189206798
186508,88000153622;209579,11741259185;202573,16406269075
183174,39538094608;209621,89042236016;203004,42569480077
182866,023952509;209579,11741259185;203986,7339605802
183508,00658813736;209579,11741259185;204408,2495728329
183508,00658813736;210216,79836823815;204706,04296315942
183508,00658813736;210031,93173678752;206604,69054161626
186659,58465721435;210427,36261930986;206801,56054773065
185784,68082332294;210039,80724529643;206279,0437869124
189282,1171055846;210761,4279170176;207475,46152218693
195569,10553853176;210761,4279170176;208131,3039278061
190852,56277410372;210337,90667741693;207259,32451829233
197614,40426449644;210866,15011118655;207671,01925109673
198590,30479916764;210866,15011118655;207756,84696730692
197541,43336146534;210866,15011118655;207515,92824854897
195515,72356552805;210845,26819797268;207458,13058649906
192490,9789193187;210942,01879317843;207315,2200629614
195831,20761278813;210942,01879317843;208058,09947161042
194442,07951676133;210942,01879317843;207577,04575932634
196401,79019240977;211143,3676471862;208223,83072035937
190936,76889975613;211143,3676471862;208498,9216893825
200213,38063952047;211143,3676471862;209179,80383437153
198145,51761407807;211143,3676471862;209012,66776272506
195818,28190887556;211344,74922651864;209047,39914779842
198914,64852290944;211344,74922651864;208566,18627652296
199906,967901177;211344,74922651864;208577,7707194239
190543,14361930982;211344,74922651864;208340,50211627845
195685,0545994817;211344,74922651864;207900,17121780815
198357,9902468239;211546,09805475245;207850,45239069196
197828,15531279327;211546,09805475245;208441,21053409687
199075,5773816493;211948,82841076795;209017,56785888987
200719,22325882252;211948,82841076795;210052,40726698592
200545,8883471017;211948,82841076795;209720,61458749336
198266,52684264505;211948,82841076795;208941,83095766258
191075,77789711804;211948,82841076795;206903,7589974007
196186,19145666546;212053,45924036764;207437,46086217545
188910,07407916558;212053,45924036764;206718,60277360879
181538,32214714613;212053,45924036764;206035,9366032202
178829,78384522;212053,45924036764;206266,66094063793
179761,3475299253;212053,45924036764;206387,11510776074
174197,385017993;212053,45924036764;202276,3518738366
174197,385017993;212053,45924036764;199401,78994023002
174197,385017993;212053,45924036764;202836,9211957083
174197,385017993;212053,45924036764;205945,76600891896
174696,50901557453;212053,45924036764;207846,40636596794
199712,8282979603;212351,59661548602;209787,26232838005
199465,63318271504;212351,59661548602;208991,31392678962
192495,33157749046;212351,59661548602;208203,4340661638
194789,7804276441;212351,59661548602;208650,00588481815
186653,40326705025;212351,59661548602;207011,38061381545
192116,01118323533;212351,59661548602;205354,3921287504
187066,87723493122;212351,59661548602;206457,79830962044
189582,78698543966;212351,59661548602;206228,14094794064
185261,131863109;212649,69607006293;205852,4872652182
185227,77046538627;212649,69607006293;205823,73889007233
176226,40700370242;212649,69607006293;206502,35948424565
176226,40700370242;213052,42633273522;206632,0386365036
172582,50702064775;213052,42633273522;205899,8347991463
