min;max;avg
130024,07374830448;174704,99587657966;161221,89212420597
144780,97300966826;180576,81933399814;165140,49807660512
138874,4257325004;181382,79371873155;168344,75306688357
151915,19289731895;183140,21301655157;171473,3040481588
160709,6640668495;182917,2014619328;174375,13861592195
156054,84397341276;185405,94022098067;176515,3838086054
167124,6849627128;187300,8931176854;178388,00748080545
162382,0599970156;189171,4208130716;180187,22688619114
168637,9554011385;188462,45237808727;182040,8418046529
171778,7900700675;189836,64792368666;183384,48891320365
169829,7079562022;191639,81762491824;184476,48060614325
168547,3395913904;192139,6220069394;185474,85184390622
165549,08211511004;192143,62492836433;186905,85387402764
164404,21474739845;193096,218630611;188155,7427334855
174836,75994518495;193737,69561819697;189264,06433778914
174836,75994518495;194599,0104670594;189969,54846965885
179951,05166861328;195128,53881189087;190857,7673787324
179551,85157254967;195263,529801053;191490,61853987293
181879,99350679666;195598,47674541347;192260,0894746011
178860,72175905594;197904,8133047633;192771,68167655123
183076,02615097255;197904,8133047633;193355,91479145072
183981,16395845395;199277,08556629362;193933,25930579222
185496,36454090674;199277,08556629362;194763,95499773763
186204,3860932748;199595,39276765476;195493,10104216315
190094,0469239136;199799,42825588895;196185,9666612213
189530,13650642245;200091,66276864603;196666,78052498915
186085,93019663278;200852,66537487865;196685,42483475563
188545,90121894403;200822,147824859;197381,7695718718
186652,6169271863;200968,2674707024;197856,80188755726
187742,80546604627;201310,96757558;198223,60649275105
184957,08434003696;201655,3850466671;198576,0005978899
189033,47804108585;202063,94935491163;198948,1044815808
185756,05465765728;202657,76750058203;199175,40927757774
189528,7209647475;203247,7171154595;199524,50409894218
190162,67364110172;203247,7171154595;199896,1469149976
189612,9782827712;203247,7171154595;200247,43859548622
188585,83077131485;203464,5796617039;200386,494857583
187894,18977145155;203511,1747743806;200775,85707787523
192480,83347566714;204700,6857835678;201030,09724019366
192681,08276192882;204774,733265441;201250,0171338591
188643,29159640672;205399,18378472715;201531,750320972
188412,2919287389;205399,18378472715;201730,24929409166
188643,29159640672;205399,18378472715;202026,68961536614
189562,2265474349;205415,47491632221;202098,13554984704
192692,23667565844;205600,93629729186;202423,89186739686
194216,70103449025;206212,16960813256;203078,82280227635
190244,9287400582;206317,62948973008;203160,19174425188
192565,63040458658;206409,8098544511;203272,95586638062
192272,79867179669;206317,62948973008;203451,42329382713
192054,10864143638;206467,81036339392;203264,27418166265
190393,72351192313;206568,71668428247;203212,5684660955
192297,27622784645;206735,43535823748;203324,83926775592
190651,99442801648;206568,71668428247;203151,4778977464
186559,98041173848;206568,71668428247;203162,13960171954
188244,2572281507;206949,9758295869;203263,35188017256
187221,36212724313;206949,9758295869;203133,75023867926
187221,36212724313;206949,9758295869;203229,060327089
186979,5608572624;207207,53981678828;203046,2551759722
187221,36212724313;207207,53981678828;203416,95198577724
186333,11741272573;207403,8080862694;203352,51826580416
190687,0539013453;207403,8080862694;204139,96737778716
192723,72332049254;207583,66968880716;204393,0995990474
194199,10848514282;207362,1619141053;204354,8983942238
192451,3182530531;207666,58078080005;204469,8554159876
191269,78029282816;207743,64581025497;204169,05396178755
187277,96798061722;207780,67928739078;204293,08495793428
191684,0295955201;208279,48679875082;204633,46277077368
186324,7218838891;208130,9620129886;205037,60557771983
190918,4013327556;208662,56367671152;205185,20911556893
190185,78115499116;208747,6122132608;205153,74361691458
187827,33628239497;208820,42864279402;205398,29595958913
184110,74422359426;208673,60432678382;205194,27991725685
184110,74422359426;208598,90803350817;204856,77334188833
184714,70164887546;209213,3761283452;204814,2817472662
192687,14549695948;208796,7650033295;204999,79975528133
191324,36905195983;209205,23269093878;205621,3247867078
193130,77975893076;209580,46551938704;205549,10428047672
193283,88490778313;209490,12884261596;205608,63650975082
192795,54642563834;209297,39826144587;205413,57646554717
191096,0688288456;209462,5950767975;205494,62755405423
192022,7795707318;209933,2510197323;205858,1717380514
194396,27942420263;210251,57538066612;206359,73974893734
194225,12291466052;210453,3425828189;206172,99050576403
193195,84862730143;210329,8193336403;206195,4102176452
193195,84862730143;210365,95835921535;205669,07738407375
192610,13246541546;210365,95835921535;205140,5295582979
190793,42345503325;211036,08809452088;205305,122947075
190793,42345503325;210673,24510562405;205572,9540393705
188860,96414233098;210653,61183515395;205734,5445623532
189442,5869177646;210653,61183515395;205385,44312729046
186192,02773909015;211036,08809452088;205370,9537577796
189775,97626259248;211076,79912274086;205497,7244490211
