min;max;avg
-812929,0774812587;-418392,3533223814;-568661,9061894105
-757106,582121047;-367702,6912353076;-504883,2400623011
-664415,5221696834;-333792,5153652866;-459913,545550545
-632030,6533265512;-318404,2269019914;-421838,6546191692
-630491,598637437;-293257,6355584527;-401457,8853256648
-628407,8282181047;-252496,22974492866;-367615,58643798204
-581547,4390978941;-243520,9039539023;-334898,7118077479
-460275,80206911557;-222329,75564869016;-301480,5002843736
-402519,9036620847;-190377,10460927605;-272652,30178556126
-392066,47250535386;-188793,26165630203;-253971,16084507483
-369011,0119385893;-177744,18462466693;-234304,57535099363
-383680,89461121475;-150542,5158408489;-217380,52514155974
-407071,64167332544;-150351,0283977408;-226533,44278738787
-447840,8299739411;-137333,33620363683;-204440,98535361476
-331146,77830207057;-126412,31553841301;-184731,5983122726
-340446,61109824653;-122476,37683832523;-177365,2669056207
-364616,50891576626;-109752,10774312005;-157277,30870978412
-277873,19571593346;-101397,79094936996;-146870,11758111685
-223283,02771978383;-101090,71878613695;-134273,2347904795
-278193,12964418624;-84470,95810730138;-129793,55050799057
-290932,702472804;-70254,55023513804;-124020,9762515902
-274195,49905916676;-70254,55023513804;-120991,19807752101
-274423,1037651241;-60581,74932428304;-114977,70602990878
-367431,614239961;-60581,74932428304;-109996,55401260075
-274423,1037651241;-56167,1336110867;-92086,89594066399
-274249,27990950295;-52061,23796599603;-85962,91976356097
-304957,76514045463;-50077,478204378625;-82591,03133244958
-181937,99003655754;-45522,64176967635;-75081,68576920661
-185478,6219826868;-45522,64176967635;-71632,05798898595
-167273,1400243924;-37280,757751168974;-65171,17714177165
-186282,37257499015;-36395,8734245291;-62027,30801145418
-165549,9321449853;-30688,55161402072;-60220,37521556436
-275107,9676745896;-21871,95054473437;-65216,70812959128
-312794,08038405876;-16399,6207406678;-59593,98892897233
-256239,1191953238;-11699,641432054283;-50771,74657641695
-200342,38848469662;-4462,860566052608;-49921,30492093269
-218610,894629549;-2934,464103683771;-39287,22306484769
-140989,65395870653;5462,567866674392;-26095,114493500194
-96704,07554860722;13077,45579833386;-19128,124771773193
-172835,90978098405;13077,45579833386;-18046,254108169764
-208640,83711986348;16182,62092503463;-13121,428263314649
-201715,7565824166;17274,763021358405;-11086,96932050503
-224196,17052557168;17274,763021358405;-14618,071023030534
-251055,93737626227;20014,641034142405;-6589,979704058558
-167377,0844323848;20014,641034142405;-9672,933671856656
-196920,86514123983;20014,641034142405;-11034,337929330644
-129938,94693646824;20014,641034142405;817,5945826888551
-134941,0968452217;23036,453596096835;2128,1619202250126
-89000,47706715652;23036,453596096835;4638,391632292159
