value
-37054,766140615066
-35597,50070471466
-37619,501661619724
-36723,550086545234
-36723,550086545234
-36723,550086545234
-35597,50070471466
-36325,71745226736
-36281,30109245207
-36281,30109245207
-47833,410960626235
-47833,410960626235
-47833,410960626235
-47833,410960626235
-36686,2573809399
-35671,56378757071
-36634,24511720538
-38646,9866094791
-35671,56378757071
-35671,56378757071
-32480,649603732527
-37054,766140615066
-37054,766140615066
-37772,451461565885
-37054,766140615066
-47236,10305867251
-47833,410960626235
-47833,410960626235
-35671,56378757071
-37114,20352546587
-38646,9866094791
-37793,08059914007
-38238,70873294559
-37054,766140615066
-37054,766140615066
-37054,766140615066
-37772,451461565885
-40997,664438552325
-39415,215729338786
-40997,664438552325
-36325,71745226736
-37039,50804368261
-37793,08059914007
-37054,766140615066
-37793,08059914007
-37054,766140615066
-47833,410960626235
-37772,451461565885
-37793,08059914007
-35671,56378757071
-47833,410960626235
-47833,410960626235
