min;max;avg
65994,34933591116;139320,35864395573;100375,13023068711
51221,316854597186;139320,35864395573;111227,18221130189
81993,44467262822;152243,28519621212;122219,95483498284
97590,53830400141;152243,28519621212;131301,7988691084
118329,6354825166;152768,65228592782;139200,4865155805
131355,56154775235;157817,13989685703;144859,57826381375
130990,09837572815;159255,71523743944;149168,90103178672
136337,7819145358;162027,32231658968;153115,46768714563
134770,98592953576;164795,431217869;156047,9896538046
145233,85965264888;166376,9014670889;159561,05608193568
143118,19377799163;168781,34079844493;161167,63600803062
142544,6082385062;169714,8225762924;163432,8489602914
148560,03754736186;171060,07479139412;165591,39203761562
159606,10868077737;171500,53216602898;166937,6262867703
149824,16731388547;171602,3910746709;166409,49145714485
147168,67935952626;172626,19548776548;166918,54184450992
152738,3116905435;173871,73097599865;169789,26582801528
155287,97077175934;173888,57817351527;171420,72946036153
165138,66025950998;174801,16667045827;172478,43560232132
169581,50078512458;176213,0060130209;173206,3015306379
165498,83208538697;177193,5012478467;173561,83793223082
167420,45655800373;177345,33486509172;174125,1326111201
163521,6310761632;178595,30744360146;175114,09510216585
169101,77956447162;180004,5389602095;176077,9022171207
172338,63985202002;181363,45103222225;176927,15211490393
165365,70545773412;182723,2530609619;177996,23328154592
175870,92647621414;182891,74601562892;179539,14874419593
174704,11111109535;183112,31383643445;180668,1874813058
170890,05307057337;184193,5145464919;181550,49547720636
170689,5750155457;184737,02290756672;182262,9207033876
176864,81555425288;184737,02290756672;183017,93986531097
176864,81555425288;184737,02290756672;183539,84791037947
178130,40298784952;184737,02290756672;183964,40837852258
178130,40298784952;184737,02290756672;184195,31470242245
180134,43272168172;184737,02290756672;184252,38953617442
178339,65130228677;184737,02290756672;184473,93310142998
176591,4070817929;184737,02290756672;184624,84452132814
180634,64445545958;184737,02290756672;184660,322107335
184737,02290756672;184737,02290756672;184737,0229075664
178381,188118655;184737,02290756672;184654,71211697964
181687,65247527193;184737,02290756672;184686,5342059511
172338,9191763735;184737,02290756672;184578,73920976426
171199,21004140284;184737,02290756672;184548,84493417502
181508,23572616564;184737,02290756672;184704,73503575238
176132,00238427686;184737,02290756672;184515,48367964634
177806,973912819;184737,02290756672;184667,72241761893
184457,4725614559;184737,02290756672;184734,2274041053
176743,6265361671;185833,83890006715;184663,57291378494
176743,6265361671;185833,83890006715;184702,38024231893
176354,45141598856;185980,89609610662;184609,2524399531
179408,2407938133;187218,84769383154;185078,11902966976
181960,95723565883;187218,84769383154;185603,00195427044
179903,9966999947;187218,84769383154;185894,00351857225
182868,26896464755;187314,22399521567;186310,6239921359
184637,5976456729;187314,22399521567;186928,55385204215
185833,83890006715;187314,22399521567;187216,58663207162
170548,81415546313;187314,22399521567;186909,5447501957
187218,84769383154;187314,22399521567;187311,3627061743
175226,40496619028;187314,22399521567;187193,34580492563
187314,22399521567;187314,22399521567;187314,22399521584
181580,81982753778;187758,3228326268;187252,94884075646
180166,91858442442;187758,3228326268;187181,45883047918
180984,77633348992;187758,3228326268;187087,24639372953
180543,6368011269;187758,3228326268;187092,4449868023
187314,22399521567;187758,3228326268;187411,9257394463
186141,17281558077;187758,3228326268;187591,1577277367
174619,3355256768;187758,3228326268;187483,44491526156
174619,3355256768;187758,3228326268;187311,03385804116
182916,71731096538;187758,3228326268;187682,7146665418
182254,616677471;187758,3228326268;187654,86971585875
178437,31950624078;187758,3228326268;187665,11279936307
187758,3228326268;187758,3228326268;187758,32283262693
182295,7215647138;187758,3228326268;187664,0991628255
185752,7842415886;187758,3228326268;187738,26744671655
182523,2991928007;187758,3228326268;187659,23798353202
181965,65889642312;187758,3228326268;187560,71082902013
181965,65889642312;187758,3228326268;187587,25567870704
177817,90630641195;187758,3228326268;187413,78842026155
180382,87984517624;187758,3228326268;187576,77074498628
186928,00974401808;187758,3228326268;187750,01970174085
179222,7085982376;187758,3228326268;187541,7110508748
177018,8512939338;187758,3228326268;187604,02525898523
180481,68034535146;187758,3228326268;187660,97939570257
178169,8319102782;188967,93184066267;187628,02859265823
180813,82979737796;188967,93184066267;187713,58538304814
178624,69491021134;188967,93184066267;187623,8672951409
183145,41907669813;188967,93184066267;188297,33026283287
187292,84301164566;188967,93184066267;188854,41223172934
181408,45151682972;188967,93184066267;188892,337037424
177269,648855877;190083,56865443685;188427,91526495054
177269,648855877;190083,56865443685;188657,02894656156
182686,96213654394;190083,56865443685;189097,90233554374
188967,93184066267;190851,90569782976;189571,33671008478
180439,51544286316;190949,22227920266;189903,39674457244
183971,93381032228;190851,90569782976;190127,8889480372
188650,28692044894;190949,22227920266;190394,57387856452
188291,78538973196;190949,22227920266;190738,91878619906
179911,20019820108;190949,22227920266;190785,31793863748
184934,1062936422;190949,22227920266;190837,21402272192
183006,86923285885;190949,22227920266;190848,68411056657
188845,94977522106;190949,22227920266;190892,87663210373
180648,94112071313;190949,22227920266;190810,14399917447
181702,00121410273;190949,22227920266;190766,80510461758
179750,33145438583;190949,22227920266;190748,99712966944
183895,2865227821;190949,22227920266;190863,6343389578
184760,37429560377;190949,22227920266;190861,79910916742
190949,22227920266;190949,22227920266;190949,2222792023
180461,7241909944;190949,22227920266;190705,1093906518
185332,2104103518;190949,22227920266;190796,05472911726
184364,74795072468;190949,22227920266;190828,32521445025
180914,45912714963;190949,22227920266;190736,64556972904
188552,70899924892;192762,27610766274;190848,67059449176
185499,10917071978;192762,27610766274;190870,7074772077
182340,3543585873;192762,27610766274;190859,4921219104
190851,90569782976;192963,37499776162;191347,05311881605
186144,21759023645;192963,37499776162;191723,58470755868
181419,38121619052;192963,37499776162;191935,91149116628
181419,38121619052;192963,37499776162;192424,7236383624
192762,27610766274;192963,37499776162;192953,3200532565
189112,78781102475;192963,37499776162;192924,86912589404
187467,49433893934;192963,37499776162;192807,01700442008
186684,10222795137;194401,436148446;192808,40495276087
186402,4460485385;194401,436148446;192940,90754278973
192963,37499776162;194401,436148446;193121,5617243367
184616,28546459757;194401,436148446;193109,9938865393
192963,37499776162;194401,436148446;193596,8837219524
186104,3581367737;194401,436148446;193813,4748549617
187028,22689499578;195566,50123423644;194132,86908014514
193014,91438783833;195970,56204031565;194425,22426315225
188372,67620255298;195970,56204031565;194610,8981382731
186385,41260097089;196745,12048518978;194988,68972033475
192582,89280922164;196745,12048518978;195519,44793197105
193362,20981308317;197650,30132223648;195985,57338628554
189698,02462216275;197650,30132223648;196304,32055327992
190511,91401684127;197650,33920969034;196587,08670764815
186622,28183651174;197650,33920969034;196704,35572320732
188301,3519721832;197650,33920969034;197299,41881354005
188402,77467755642;197650,33920969034;197557,83855864962
192341,88471720635;197650,33920969034;197547,42595602866
187584,03128688197;198107,35862896632;197504,42443565986
193218,94827327883;199953,17764127257;197539,6787761465
189254,31384189342;199953,17764127257;197606,99495570184
192568,871179557;199953,17764127257;197784,92086413558
186483,45613774774;200063,35375491012;198058,8091464101
186483,45613774774;200063,35375491012;198811,8257282261
186572,09315818714;200091,3577120154;199297,78039711821
194777,01663890405;200091,3577120154;199794,34887722187
193082,04860359637;200091,3577120154;199647,7397058964
182392,3630445882;200091,3577120154;199389,18602860742
194078,75930192217;200091,3577120154;199728,54462154984
190825,16315726715;200091,3577120154;199752,00447729352
194396,99370755866;200091,3577120154;199881,71083109098
183409,12034189404;200986,03420167917;199665,6462917962
194590,8203245157;200986,03420167917;199950,90859288926
188569,50068812087;200986,03420167917;199761,8538387522
192086,7050840624;200986,03420167917;200084,1575645122
192416,42109804376;200986,03420167917;200226,16046572925
186737,33942126323;201020,79316296423;200502,2269269559
194219,940502833;201020,79316296423;200830,50949375142
183349,4551607396;201020,79316296423;200798,52339522372
192650,9733788483;202135,10471057874;200741,15031964955
193371,6897992648;202717,1758529137;200762,82469737326
192927,6247362075;202821,54328702242;200785,14957529408
190220,16699047462;202821,54328702242;201188,7164502198
191977,6253854095;203959,8479787424;201737,96505937714
192738,88515008072;203959,8479787424;202103,66771397664
201516,35965063644;203959,8479787424;202483,5684802124
197423,60732589776;204742,73044856684;202594,68723765726
199399,2469768104;204742,73044856684;202858,64727033413
196196,8837230121;204742,73044856684;203079,22112072317
201625,81907774942;204847,18255235732;203635,81971809344
197943,18948117128;204944,03233190364;203895,02645876404
197893,9668356707;204944,03233190364;204052,95474306936
198532,72840193455;205048,48439966538;204032,05724955752
200974,6313760077;205145,33420030065;204584,20287428214
199817,04607091256;205145,33420030065;204724,89725386127
203627,4908552398;205513,6879770135;204876,68059518153
