min;max;avg
35553,127554817154;125660,83811646374;96545,17793632015
38188,053089364286;131842,24748567212;104479,12478911185
61620,08146076882;136483,7524259159;113815,368455269
90020,07126265246;143623,0586603198;120971,52678410239
65528,443806892465;153710,90654024293;126146,29686319634
105460,72847352055;159255,1067235429;133941,76720170476
117340,11735298307;159255,1067235429;140277,7394332952
120672,78273961128;160691,31235863524;145647,10616374004
123043,49175672774;160691,31235863524;149176,80681059958
124185,52528337037;168392,50954124244;151336,89485817865
124185,52528337037;168392,50954124244;154317,69538502107
139114,82254260406;167101,71544926113;156558,82182232608
139339,09771903048;169440,55481376417;158549,11716330878
149550,39578623173;169440,55481376417;160748,561591257
142109,78704720497;171456,69420025666;162945,03665544454
144029,10038758896;176146,50305927714;162683,91452326233
146540,34236163684;176172,5931602955;164537,53552711534
148936,1093970059;181697,25530948472;167978,8246348408
153070,84291661973;183988,39806489128;169916,19722688242
152815,15834093033;183988,39806489128;170360,44275158847
144875,2300182507;183988,39806489128;170570,5171747765
149470,41912553998;183065,4132367528;172330,6941281754
142763,9152606135;185801,44963866042;172912,07067702827
143020,44333020586;185801,44963866042;175506,23028182297
159114,2225410106;187971,54546874977;178514,9691402977
149525,11923813494;188303,1303232016;180469,69979115977
170340,05939192348;188367,91133609822;182520,20426302633
169214,16489358226;188745,9554922783;182838,6525904523
161359,05488387647;189413,1625749211;183386,8364307274
165221,72699066735;190165,22848492186;184543,17475597057
174544,7343705622;192872,94853767235;185460,11997238017
175819,68296438604;195309,04084873368;186224,01483449206
171941,27223578625;196435,33061918494;187403,36588829727
178433,4203749007;196435,33061918494;189670,95072438582
180913,7082346541;198458,8320632368;190191,65426339553
181114,30650061398;198861,33481084649;190674,64553423
178347,26799354132;197957,81096128945;191465,8815409665
180248,43074255693;199722,5771507491;192837,3602163424
186181,96869339573;201003,73155941878;194546,90409180545
185577,51276004716;202679,6791296659;195413,6202238545
185742,31925441461;202679,6791296659;196471,23473754255
185520,3158240844;203007,57264379918;196316,57310085103
188321,503497124;203312,86140289542;198005,0057887549
188229,08713221847;203312,86140289542;198948,6958440458
182862,22169050743;204503,80788901058;198875,87110889461
188285,27334746032;204503,80788901058;199513,53621137945
187677,61715401593;204503,80788901058;199053,23652529335
183029,07357771765;204740,56121536234;198517,83492837782
182324,5253990464;205200,99328484942;198738,3491727352
185699,46715125826;205533,51536952748;200031,91186472197
187761,70329514088;206376,51821655157;201030,39698438894
188492,5518114589;206376,51821655157;201359,41720367206
186544,36808627495;206428,83268733567;201812,96493374754
193667,83310469365;207480,210346225;203786,34950077662
193317,40788342553;208019,39827182304;203988,21960165293
186362,2091892891;208672,8628256556;203425,69968004661
186362,2091892891;208672,8628256556;203822,6169873336
192362,86421131605;209153,81686928286;204323,81904140767
192765,20372855882;208807,1630241977;205032,1545628542
194345,42521759408;209681,1587563443;205070,77448352092
194968,93580423313;210292,11293833063;205311,9614143743
193017,7205329624;210292,11293833063;204578,22683662229
188830,9513244402;209740,7479008852;204762,7607746437
193541,51695784653;209949,55671370606;205518,0170610588
193136,50197314145;210359,28847350163;205922,20798851256
194018,6124347401;210359,28847350163;205769,3727564841
194335,04361181599;210192,811790353;206249,2525087712
192554,76366639484;210586,059979324;206962,7328231497
195491,43382958707;210815,6093660092;207096,14690046944
196448,696849429;211051,22496020084;207701,87973147377
199163,80248105462;211051,22496020084;208125,26932327848
200701,04114649852;211618,48757564358;208354,676509719
196069,80186664348;211618,48757564358;208115,93100050846
194853,86858052597;211730,6240895611;208143,4834726423
200167,09865585424;211730,6240895611;209335,88719694305
