min;max;avg
27877,89999483741;133155,17137193828;92207,46246064865
51906,14014932365;145108,35138415586;99967,97477494022
68097,54947553479;145108,35138415586;106797,35375609693
55853,903517864615;150194,52946168568;112898,03963013884
90261,63695495154;144362,48002787377;121141,19365779296
70524,87502686438;151587,6370396907;127842,61445425784
92714,94602402058;151128,9613299461;132218,25656730306
98440,49722398754;158949,78692025278;136331,68055601994
115945,69654875895;163368,18655012795;141426,66854285364
125166,17492107893;163868,890285364;146966,72524283457
132875,85245762835;166383,51144798912;149961,53080926565
134764,55374439416;167576,18864569385;153373,94596587424
135534,5653261338;168533,3444358204;154795,12884143458
139310,3149378042;170623,9544748758;156620,90672051642
133496,34398718094;175204,50178059388;158755,85665198744
142831,10851661678;175204,50178059388;161575,05090432626
138631,21938069205;175323,000007939;164236,64217164702
146887,05475232832;179565,83922686032;165731,41939586305
155164,07854936158;179164,25869326908;167994,4410539753
151620,10985801247;179164,25869326908;170685,45463015634
158999,08415470042;179228,2122411768;172211,95315509298
153018,80314784654;182408,95833460297;172910,32324442852
158033,17389596236;185343,468511963;174487,89279278726
161868,18080671676;185343,468511963;176295,1801273132
170149,07361340494;184130,19681739633;178005,33272012093
168488,90400912048;185638,33921153506;178644,2823948408
166909,6524774335;186213,32613064523;178757,54969549912
167436,9961539586;186377,11132981925;179621,99156684947
164610,02245546618;188907,91674334527;180782,0487799529
164710,2235724734;188907,91674334527;181825,63853038274
170653,11946920547;189799,11372730182;182687,67023962873
177784,69281167944;190756,24530055135;184047,69165282632
173293,66044722858;192596,52902904467;184645,01363064963
174491,79383971763;193436,34950080537;185855,79265776798
170149,61923538696;193349,4210931117;185930,49790140855
170496,28799840529;193400,3189532296;187464,45274430796
177969,81902260633;195007,1889915612;189321,40620773658
179304,957873222;195082,37054807233;189685,00999013742
181368,017907065;195943,56763276184;190294,11451198364
180356,59301114597;197224,02723587793;191296,5712041348
178645,9244389305;197200,2000883678;192226,30843985642
184231,07307129324;197507,9385558902;192598,29911789295
185075,2323946627;197507,94334175688;192891,6448293376
180025,67053746615;197507,94334175688;193082,76759614592
185465,1001056393;197960,00854743976;193271,1816970691
187127,5359141609;197975,9524824333;194120,70195370103
184464,8391027265;198228,91732674447;194568,9828866694
185562,54192777426;198633,4859321551;195451,36516768514
186370,2047660899;199247,51804767412;195648,50351322797
187583,43047308567;198946,07303444183;196151,65931253348
189162,22679967945;199818,54296452936;196588,0297149822
189162,22679967945;199818,54296452936;196713,20347418633
188585,78318427555;200564,9713177611;197210,29695658933
185974,4253772341;201271,14802160457;196829,83400372404
186677,42123471532;202176,87263390934;197390,32160727622
187638,76674060285;202577,7162238469;198316,56929943775
189718,72038187127;202444,85493649673;198632,33076873134
190280,34631603176;203223,33098946593;199353,7876205027
190280,34631603176;205881,81872749582;199928,93909498162
183312,2480908253;204075,41827319452;199880,6446417808
190533,5911474359;204051,16852063494;200377,45901392857
190140,67789034304;205487,60853559495;201107,77195411525
192763,89389089227;205883,66825054144;201526,88433217842
186680,65107816708;205883,66825054144;201508,31938298082
193086,7176614788;206327,6401821433;202884,9760296697
195191,79980791657;206324,07273157837;203050,72306220344
196602,04355738725;206724,04434102756;203826,78401439628
195815,72872280265;206373,36854360998;203772,2301402666
197090,29636939458;206990,72708274907;203865,2187610348
197751,98196421814;207113,0264386207;204144,42987468626
191359,03847233168;206990,72708274907;203921,791311876
188575,43031637993;206990,72708274907;203724,23111987935
189740,76582499885;206990,72708274907;202857,6433861841
189886,11275842687;207108,98884905322;203295,02520086625
195535,6607903527;207391,12905035453;203543,95341821437
192665,73617529825;208617,57962335346;204511,84666804303
189414,85399849835;208617,57962335346;204609,98612620216
197112,50056418934;208617,57962335346;204858,22269217792
194552,9399990692;207569,04330494732;205673,37115064848
