min;max;avg
33173,26411294541;120650,60132215882;87102,69538398426
33211,22212786332;119305,85022694757;86359,57774235688
33211,22212786332;119185,08773086252;83225,63325797273
41056,80727545699;118490,41029021222;84161,69981541371
41440,102579679864;117558,2178937722;84898,48431235073
12878,008749714703;121597,52480589427;83969,9355103341
40374,01291681916;127244,13541465989;83598,01237997033
40555,617923971644;127241,70890534174;83198,01496697482
-8379,387691428768;124255,31384280146;82821,4460772162
40533,75476380173;128267,78579319731;82203,84840876173
40997,14909575478;133218,82426212207;83393,84276045751
24960,362722375896;137090,4344961619;78643,45687575481
-8083,860078837839;136791,57928755326;80744,09491221345
-5753,659058282676;137090,4344961619;82472,74704979302
44150,6682180748;136990,81905537308;88227,79146570199
18197,592982183472;125552,4900918862;89463,1615892598
18127,23837209912;125552,4900918862;86817,06767310604
27929,008526408026;125552,4900918862;87198,20376762243
27929,008526408026;138017,52370561604;87817,56825121708
38006,77666006601;126912,92180748965;87399,42540734498
43660,27597951962;117120,74941456094;86208,46145876776
26710,620296084788;119664,1366403237;84109,56479660243
26710,620296084788;117583,10273151065;84545,28872286054
26710,620296084788;123481,96399176156;85781,88852641845
23005,211732855096;120397,88274761516;84216,15386666176
2898,8581563751213;120217,50771397207;84406,06713657646
31618,732590950938;123367,09894778364;83888,07902797604
31810,416576721735;115776,67514660858;83638,5086586468
36976,90760352742;119164,45833680013;85152,8421304726
15659,950392462371;114755,46457223117;83822,00228028759
15659,950392462371;123967,7713091161;82295,90352305208
28502,679155965656;126015,78426646604;85369,82628287916
28502,679155965656;122106,9462348436;86494,63951235748
28868,537859431934;122106,9462348436;88562,7303054332
-16222,588849464664;120225,15583169402;83756,80736081649
21483,37970528612;118955,90092858236;82979,68536401888
29582,483008728916;120922,95713397884;85112,18147801011
33908,12834893956;130515,04631612365;88907,14087682708
25259,56036994455;122310,0447633098;88551,56820545178
25068,941813672165;122310,0447633098;91775,30413350428
36745,51236583269;118504,13140855133;91062,30216981744
50081,95622381623;123893,41803537196;90824,07836510286
40111,37099036912;126064,40039795375;92584,32799240695
40111,37099036912;126039,35933638015;92359,93350194632
31392,795271945593;122622,1362875723;92983,99229693247
30869,71978181164;129152,89910199586;93912,85481028858
21302,719722116133;122622,1362875723;94100,48752652941
30869,71978181164;126039,36672639416;96740,35627720419
39647,47124184822;125720,88646569065;96353,49112483773
45717,73887298099;137768,30977500285;98694,0700447228
33560,179175068886;127872,02580234743;98412,5626910756
48869,388130702486;129302,18274031533;98559,37618111374
24969,12656683213;125636,92195185379;96458,62172772214
56046,30231422611;120245,65402626272;99116,09081285883
56431,30436843613;122374,16551239401;99904,51077079574
53838,05364681868;129033,60595643887;96041,69291715928
55521,30926817586;122632,55854910088;97703,579272738
56046,30231422611;123901,26603615555;96580,19844789192
50653,350088568695;136422,51791789077;100125,7234994311
70925,66150967282;145036,65539181896;101609,62760426472
63387,24461572012;145036,65539181896;102073,83551989016
62540,66309789388;145036,65539181896;102894,37290579201
