min;max;avg
-12768,817688161158;132989,79082957364;96337,97291177252
75800,17274756668;132643,9752630126;108200,26064326063
85026,87427791237;139368,7143633681;114407,1110761971
79909,85158984736;147432,98069157044;120327,75084890678
106016,75647734248;146090,1239859643;128672,91016492785
109431,31789278763;152745,29473314073;134782,60398410689
120339,24280672384;157391,61073026768;140485,26690987454
126449,26551318998;162353,91541520198;144668,1478746997
130119,09409968881;162353,91541520198;147926,04113921247
122793,99632308766;162653,14646610507;151844,80426283673
130991,24378844805;167736,10226687574;156593,71449711063
139798,58920535212;170847,2760909407;159672,72729595334
139798,94718496723;172328,3037050987;161935,4533121838
148156,53001677123;171760,87711320282;164871,83038345978
154431,07415684033;172988,60467551491;167363,32703002694
156151,63816056112;177958,09842962766;169079,71745259798
161527,48184950178;181914,08177732019;170858,38470689545
158658,10016442867;181914,08177732019;172486,52021950253
160933,94639832032;183528,62864149574;174976,92901348593
165987,00043658997;184310,879453956;176577,7136294143
162333,64788736432;186126,79809676536;176000,6274117078
156198,54782674194;186126,79809676536;176266,9902037405
155573,26155796126;186610,70877411382;177609,46210742032
150738,9115354523;185341,1189929781;179858,95180958405
154656,1244750349;187279,97260988486;181617,44947182963
174679,3370816972;188548,23640255618;183076,946138443
168884,2031278464;189763,24803935687;183321,2085446578
174638,0728907579;189919,8860481872;184728,5055422235
176180,60963828198;191018,0153842019;186169,55539097995
174588,19293196217;193612,0238404352;186858,32960827224
178292,14094737865;191349,17023482957;188650,26405477506
178091,346557208;192544,27056870767;188862,8216331024
180892,53061556275;193569,71446277437;189810,2757156406
179945,33325455524;195965,7026697438;190503,29441690218
180205,2802267255;197891,25538710874;190953,8265350525
180205,2802267255;197787,07035198892;191904,81372753557
180187,5253842102;197787,07035198892;192813,60046978376
180187,5253842102;197787,07035198892;193781,70850608393
185922,47643756418;198180,05699427787;194599,97055731452
186786,246913907;198180,05699427787;195377,7907663428
187769,6000386283;198539,48521463823;196119,9941365445
186168,28269620714;198831,47901551024;196053,2442973215
181637,52406760672;199880,6923892334;196839,06663150663
189046,93109457032;200081,933509794;197353,64866026345
187937,30244716202;201122,45146897953;197832,9938982881
187993,6146879925;201122,45146897953;198088,9049648853
185934,5418193286;202725,51413362444;197781,32633753403
186856,6265081262;202944,77060963708;197693,067598869
179586,06327095986;203118,63887945967;196643,02491251007
183227,27873441105;204984,8399016525;199026,16719933893
180850,37628335843;205521,63273991615;200623,08501057536
189696,59600880666;205521,63273991615;201599,1345940268
193478,8388503747;206171,72684148658;202104,82498164324
195408,17701196577;206171,72684148658;203128,88506851622
194666,44405368628;206357,0680494089;203812,50512591292
195380,9093098184;206357,0680494089;204314,84093810694
189854,86663008397;207083,16334546756;204187,2295463826
188468,20639407902;207083,16334546756;204648,99976820257
198414,6816997353;207099,39837215247;205591,7478148736
194689,1000949911;207471,81542048673;205308,4113072116
197773,69338727932;207738,87137769075;206048,17371691074
192513,44585534328;207940,20786304888;205051,64433177988
194620,28114020158;207940,20786304888;205267,27500293904
192134,52215255302;208008,67770320465;205161,87486607497
192677,82090286395;208141,54433487012;204830,22168278304
192677,82090286395;208141,54433487012;206263,2333618472
194716,80444196286;208141,54433487012;205761,571278265
192580,36689401115;208342,8807931539;205874,16940661636
195580,34035662742;208342,8807931539;206141,51721019842
192594,08083645836;208342,8807931539;206119,10874155295
191515,36391301136;208342,8807931539;205845,15496664535
191515,36391301136;208438,50741164747;206482,7126126637
191515,36391301136;208438,50741164747;206696,6678596787
197056,76374339114;208447,43658537563;207440,0853794201
199637,80460756406;208635,99850061693;207474,84122473988
195087,94417806115;208740,62890111713;206386,9048275964
195087,94417806115;208740,62890111713;206123,62000742528
199527,82640642917;209168,09171117737;207106,56006925146
195870,3472073262;209168,09171117737;207073,17528788175
195059,55779607984;209168,09171117737;207346,71659150015
200174,75300534003;209168,09171117737;207651,9190260395
200483,87405882246;209168,09171117737;207573,86485054958
196196,87520757364;209168,09171117737;207761,8136385022
196216,61425030822;209168,09171117737;208002,13929628165
194121,76892675686;209168,09171117737;207427,5826090915
190892,95439717732;209168,09171117737;207062,45453869406
196800,7850961049;209168,09171117737;206747,53260579376
193776,6002655881;209168,09171117737;206602,576213922
192871,02652421556;209269,6739713353;207265,21609812652
192015,32655732505;209269,6739713353;207433,13690856693
190089,12499261287;209269,6739713353;207169,33993630853
195673,62284750387;210016,76929166238;207475,41461788944
193906,40985239414;210359,8810575649;207581,6212610428
198083,71626981915;210359,8810575649;207582,45708169506
196955,994480877;210359,8810575649;207683,55867656798
200333,97508807978;210359,8810575649;207529,42248799678
199729,12539412166;210359,8810575649;207799,6342275345
199719,17523790814;210359,8810575649;208128,77611011654
198418,4063072648;210429,39480111236;207897,34961355315
192525,39498588757;210464,5807754672;207484,13182486373
195020,43153658506;210464,5807754672;207920,4245190132
192724,63311957178;210561,26441390754;208501,0882335425
195097,82438872659;210464,5807754672;208099,53553191625
194252,79776919188;210588,4918415153;207878,1899907441
199112,54217533447;211106,5692425698;208486,74612268936
199257,0751492288;211106,5692425698;209204,3894707469
200563,60059982777;211106,5692425698;208888,93782906717
195707,9261740893;211106,5692425698;207893,82734111926
191218,2835869632;211106,5692425698;206614,3121704625
186871,60220501397;211106,5692425698;207188,13118170277
192834,15235760587;211107,2260149459;206850,76589645393
194779,72006811964;211211,9442289038;207108,94581835574
189576,91620310146;211211,9442289038;207737,00806111706
186910,8780338106;211106,5692425698;208436,5403110973
186910,8780338106;211106,5692425698;208636,91819077608
190168,04543673294;211211,9442289038;208806,10938158748
194944,7224379139;211211,9442289038;209061,5464572462
199029,57911909086;211211,9442289038;209486,18396633395
200844,78334940906;211211,9442289038;209231,92878495998
199995,39052629628;211211,9442289038;209594,89193846044
197495,43655103177;211307,9597430739;209803,84700573518
196000,3527035935;211307,9597430739;209649,86343707016
199031,6473640753;211307,9597430739;209320,05531509974
198584,15935549518;211307,9597430739;209141,36915226837
195694,00310590805;211307,9597430739;208289,7341376788
191532,4791452493;211307,9597430739;207718,61467704855
195694,00310590805;211307,9597430739;207520,75439015828
190415,83390030067;211307,9597430739;207377,31195138692
185017,7666558798;211307,9597430739;205659,82750548254
185017,7666558798;211307,9597430739;204966,84342196296
185017,7666558798;211307,9597430739;205400,98623111416
185017,7666558798;211307,9597430739;207882,4539232301
179512,3554766766;211324,67711605027;209097,22792557202
197779,68450710666;211324,67711605027;210084,894143003
197043,96222830203;211324,67711605027;209388,2969614982
197735,14677096266;211324,67711605027;209019,49935722665
193892,47007942986;211324,67711605027;208811,17022748064
191880,29352230448;211324,67711605027;207551,73951019847
192241,48877096042;211324,67711605027;208116,3695060562
196737,47974130715;211585,99113297928;207886,5879041849
199312,37706699158;211682,6468154829;207713,1521879261
195577,18437668367;211682,6468154829;208103,34012039387
199312,37706699158;211682,6468154829;209040,87554837373
193110,11984277694;211682,6468154829;208462,27144247785
193110,11984277694;211682,6468154829;209251,76258601816
200278,17658515635;211682,6468154829;208904,36787441067
195053,9141175868;211682,6468154829;207812,98889801014
195053,9141175868;211682,6468154829;207911,1093678081
197680,9587454273;211779,30246504903;208046,8352230279
193912,08027909714;211779,30246504903;205843,54801164323
191027,37451317697;211779,30246504903;204442,58955796738
184521,37454483757;211986,83285260704;205448,35833628924
188431,31169101113;212135,73565947753;207070,56380889978
188839,5316851698;211785,42661266692;207284,5166197362
193736,1821973683;211855,5942866922;208706,88199716952
190972,72901357786;211875,95808167924;208050,5679669143
190972,72901357786;212129,46837748517;207990,56701976887
196032,24447067975;212423,94091335486;209546,8076528655
196655,42543752556;212423,94091335486;209700,2558589924
185668,5555153633;212898,0866399537;207832,87159443655
194404,15873098295;212830,3648665253;207765,91626420806
191770,43335282445;212830,3648665253;209446,00747621257
203908,99243317993;212948,39983333548;211165,3751616141
194823,1840490512;212926,9838881187;210959,65785811786
197895,5414420347;212923,39441475488;211088,17913732785
199472,00371796556;213012,14790462682;210784,29064031754
198513,50353332018;213012,14790462682;210340,9062302102
199241,93803245437;213128,4011240855;210494,96089113734
192886,73789482264;213213,68814376488;210385,25846619217
201418,47362179664;213329,8183503406;211295,6537781009
201418,47362179664;213531,23556688373;211303,56808368885
196139,34413519505;213531,23556688373;211267,44236001594
195861,49522151245;213713,01610039626;210854,81590336486
194984,37208246923;213511,72183565184;211732,1633908277
198296,4642809492;213713,01610039626;211266,72410030506
189712,1884006983;213522,3451972599;210852,29228548764
196033,37311026483;213522,3451972599;211200,5615040673
191116,19378607214;213522,3451972599;210898,30611127347
191430,24396806245;213522,3451972599;209603,23213471615
200611,88145999183;213522,3451972599;210751,08904179436
196236,79618516495;213618,96125046554;209949,8944287573
192493,10840129526;213608,33595303068;209512,17050920043
190052,14784781405;213713,14138130474;211207,79684997792
193834,80646043748;213723,76375486827;211319,64604219145
194271,1771842479;213820,37981852412;210767,0238635535
195413,63937726853;213723,76375486827;210640,88990629933
197045,45503129635;213925,1823028514;210036,51616134326
196442,615224336;213925,1823028514;208856,24483332547
191065,86052838108;213925,1823028514;207660,43194852187
188505,94562639605;213925,1823028514;208234,33418372832
181701,55875640074;213925,1823028514;208494,30303311298
188878,00803101796;213925,1823028514;210026,48895020428
188878,00803101796;213925,1823028514;210021,72574039033
197667,3137990898;213925,1823028514;209846,09660503973
191462,0706820137;213925,1823028514;208869,12015057643
192792,43646662173;213925,1823028514;209388,72310654967
192792,43646662173;213925,1823028514;210053,0182348177
192412,3359585696;213925,1823028514;209163,76089593166
193187,02688778704;214312,14781530746;211688,70559253686
200048,2312139613;214312,14781530746;211267,05590062577
200215,09869906103;214312,14781530746;210821,96249385108
200215,09869906103;214414,26823343593;210520,83412891548
197941,1004610352;214414,26823343593;210769,18252360448
194310,67039773258;214414,26823343593;210640,16761709962
192089,52523434817;214414,26823343593;210957,53286898363
189892,5594495847;214414,26823343593;210598,7737184259
195421,01019371406;214414,26823343593;210952,16176367606
197525,65433005954;214714,98819915537;211090,08119887792
193936,18585662276;214714,98819915537;211003,95154546332
199974,80198055546;214714,98819915537;211629,62502258047
189814,3334179868;214714,98819915537;208582,67051618185
197277,39289584314;214714,98819915537;210073,55750847995
187375,946059087;214714,98819915537;210233,68925682612
193124,78892417485;214714,98819915537;211820,48156293432
187384,22737269447;214714,98819915537;210646,52818863385
194531,15678856988;214714,98819915537;211446,96387784995
199661,51300564702;214714,98819915537;212008,32440148547
197862,1977360023;214714,98819915537;212135,2740584307
191691,0371212818;214714,98819915537;211526,79571197304
196172,5032421099;214714,98819915537;212766,4104644982
201360,88266821572;214714,98819915537;212924,98726703404
197497,90025356004;214714,98819915537;212350,19033349448
201531,15963906387;214714,98819915537;213050,0789310471
192923,69085268618;214714,98819915537;211794,7989997437
198264,55297844112;214714,98819915537;212480,6605055699
199077,8373219006;214916,40837670397;212859,54638843433
193753,97633472938;214916,40837670397;212375,792605095
198486,959297626;214916,40837670397;211926,90172485053
195654,03786703496;214916,40837670397;210949,25192941562
194670,39555079007;214916,40837670397;210509,39499259225
195957,24810161462;214916,40837670397;211685,0339723675
194271,1771842479;214916,40837670397;211642,48199630916
190636,86963325908;214916,40837670397;210297,7738480845
195986,9580257089;214916,40837670397;211184,4557258744
187251,35160458423;214916,40837670397;210814,1472413344
